"","Actual","Predicted","Profit","Signals"
"2019-03-14",176.710007,175.332301111771,-0.00779642257741069,"Hold"
"2019-03-15",178.350006,175.64336503946,-0.0151760071179348,"Hold"
"2019-03-18",178.449997,176.044598612514,-0.0134793971864602,"Hold"
"2019-03-19",179.050003,176.507423526413,-0.0142003877742849,"Hold"
"2019-03-20",179.759995,177.027709755213,-0.0151996290653374,"Hold"
"2019-03-21",182.570007,177.601787242965,-0.0272126831710896,"Hold"
"2019-03-22",178.559998,178.271293948595,-0.00161684618413297,"Hold"
"2019-03-25",178.220001,178.882040943009,0.00371473425706726,"Hold"
"2019-03-26",179.050003,179.412838553628,0.00202644818513553,"Hold"
"2019-03-27",177.899994,179.881383010034,0.0111376564185493,"Buy"
"2019-03-28",178.309998,180.24468167374,0.01085011326028,"Buy"
"2019-03-29",179.660004,180.520714131373,0.004790772081766,"Hold"
"2019-04-01",182.039993,180.752049926657,-0.00707505560793572,"Hold"
"2019-04-02",182.729996,181.003306110232,-0.00944940583136731,"Hold"
"2019-04-03",183.779999,181.291942133878,-0.0135382352794633,"Hold"
"2019-04-04",183.710007,181.625717322654,-0.0113455424197225,"Hold"
"2019-04-05",184.660004,182.005994119327,-0.0143724132090489,"Hold"
"2019-04-08",185.130005,182.446556097325,-0.0144949431761492,"Hold"
"2019-04-09",184.479996,182.94225625063,-0.00833553654982635,"Hold"
"2019-04-10",185.470001,183.439299438688,-0.0109489488885707,"Hold"
"2019-04-11",185.029999,183.930524103353,-0.00594214399064383,"Hold"
"2019-04-12",185.830002,184.39873086027,-0.00770204554876097,"Hold"
"2019-04-15",185.860001,184.909301435934,-0.00511513805526288,"Hold"
"2019-04-16",186.5,185.441515831768,-0.00567551832832224,"Hold"
"2019-04-17",187.149994,185.99863459457,-0.00615206755192407,"Hold"
"2019-04-18",187.389999,186.569633970881,-0.00437784851644551,"Hold"
"2019-04-22",187.919998,187.162909868705,-0.00402877894504118,"Hold"
"2019-04-23",190.309998,187.7686224236,-0.0133538731706558,"Hold"
"2019-04-24",189.710007,188.431142243235,-0.00674115602539024,"Hold"
"2019-04-25",190.479996,189.109467951631,-0.00719512850246361,"Hold"
"2019-04-26",190.649994,189.806961017273,-0.0044218883255103,"Hold"
"2019-04-29",191.020004,190.494206650122,-0.00275257742051929,"Hold"
"2019-04-30",189.539993,191.182150971571,0.00866391280056075,"Hold"
"2019-05-01",188.929993,191.797454968295,0.015177378259338,"Buy"
"2019-05-02",188.110001,192.301558792811,0.022282482433301,"Buy"
"2019-05-03",191.110001,192.66089822112,0.00811520701692669,"Hold"
"2019-05-06",189.940002,192.989584627929,0.016055504874268,"Buy"
"2019-05-07",186.240005,193.245851961404,0.0376173044099955,"Buy"
"2019-05-08",185.770004,193.289162891364,0.0404756350835003,"Buy"
"2019-05-09",184.770004,193.115290351784,0.0451658070634866,"Buy"
"2019-05-10",185,192.718210094293,0.0417200545637463,"Buy"
"2019-05-13",178.580002,192.137378616746,0.0759176641556197,"Buy"
"2019-05-14",180.539993,191.254663203386,0.0593479041698291,"Buy"
"2019-05-15",183.089996,190.188693415195,0.0387716290910566,"Buy"
"2019-05-16",184.929993,189.057539862278,0.022319510185011,"Buy"
"2019-05-17",183.039993,187.94773900928,0.0268124245900749,"Buy"
"2019-05-20",179.949997,186.849823625681,0.0383430216210607,"Buy"
"2019-05-21",181.830002,185.733377467782,0.0214671694706468,"Buy"
"2019-05-22",181.020004,184.669868616103,0.0201627695031037,"Buy"
"2019-05-23",178.25,183.666819617898,0.0303888898619788,"Buy"
"2019-05-24",178.160004,182.691368819371,0.0254342429144281,"Buy"
"2019-05-28",177.490005,181.761266792554,0.024064801804214,"Buy"
"2019-05-29",176.029999,180.878411641474,0.0275431044084354,"Buy"
"2019-05-30",176.770004,180.033293437971,0.0184606514913666,"Buy"
"2019-05-31",173.949997,179.256759283714,0.0305074008349283,"Buy"
"2019-06-03",170.119995,178.50958945865,0.0493157459747744,"Buy"
"2019-06-04",174.910004,177.739786004567,0.0161785028863578,"Buy"
"2019-06-05",176.210007,177.043131365245,0.00472801959110464,"Hold"
"2019-06-06",177.610001,176.451687584192,-0.00652166775117409,"Hold"
"2019-06-07",181.039993,175.991082947398,-0.0278883685805352,"Hold"
"2019-06-10",183.149994,175.748044118074,-0.0404146880939903,"Sell"
"2019-06-11",183.399994,175.744236265207,-0.0417435004648543,"Sell"
"2019-06-12",182.339996,175.936517308582,-0.0351183439283297,"Hold"
"2019-06-13",183.419998,176.274736933171,-0.0389557362596277,"Hold"
"2019-06-14",182.639999,176.752519605503,-0.0322354326912642,"Hold"
"2019-06-17",183.740005,177.331775152098,-0.034876617358871,"Hold"
"2019-06-18",186.410004,178.00658800948,-0.0450802843742222,"Sell"
"2019-06-19",187.110001,178.806838760087,-0.0443758334430955,"Sell"
"2019-06-20",188.850006,179.717245531606,-0.0483598632683878,"Sell"
"2019-06-21",188.570007,180.737986877791,-0.0415337531498801,"Sell"
"2019-06-24",188.160004,181.826567005381,-0.0336598472575455,"Hold"
"2019-06-25",184.929993,182.93864247793,-0.0107681317117143,"Hold"
"2019-06-26",185.789993,183.972988843788,-0.00977988171953046,"Hold"
"2019-06-27",186.5,184.926764769317,-0.00843557764441255,"Hold"
"2019-06-28",186.740005,185.799733476715,-0.00503519062926671,"Hold"
"2019-07-01",189.259995,186.581290425682,-0.0141535699307073,"Hold"
"2019-07-02",190.009995,187.317354983618,-0.0141710440884036,"Hold"
"2019-07-03",191.440002,188.024866467455,-0.01783919503169,"Hold"
"2019-07-05",191.050003,188.729932541194,-0.0121437865604537,"Hold"
"2019-07-08",189.710007,189.425989413603,-0.00149711441630353,"Hold"
"2019-07-09",190.660004,190.061369062752,-0.00313980344429161,"Hold"
"2019-07-10",192.559998,190.629301972432,-0.0100264647259063,"Hold"
"2019-07-11",192.419998,191.189300884905,-0.00639588986532745,"Hold"
"2019-07-12",193.529999,191.734852469783,-0.00927580498885437,"Hold"
"2019-07-15",194.149994,192.28938996637,-0.00958333294426979,"Hold"
"2019-07-16",193.149994,192.87135487209,-0.00144260490067821,"Hold"
"2019-07-17",192.199997,193.437936983811,0.0064408949174488,"Hold"
"2019-07-18",192.419998,193.946760837976,0.00793453307268172,"Hold"
"2019-07-19",191.009995,194.397578011973,0.0177351086364491,"Buy"
"2019-07-22",192.529999,194.740626351104,0.0114819891060425,"Buy"
"2019-07-23",193.789993,195.019616590475,0.00634513460390585,"Hold"
"2019-07-24",195.149994,195.274630166074,0.000638668562161904,"Hold"
"2019-07-25",193.300003,195.553457378105,0.0116578082934877,"Buy"
"2019-07-26",195.289993,195.783931457449,0.00252925636311983,"Hold"
"2019-07-29",194.619995,196.041871761959,0.0073059130535838,"Hold"
"2019-07-30",193.779999,196.301178390841,0.0130105243257906,"Buy"
"2019-07-31",191.100006,196.522045501943,0.0283727856185561,"Buy"
"2019-08-01",190.149994,196.558559744472,0.033702687071721,"Buy"
"2019-08-02",187.350006,196.386150569346,0.0482313545767722,"Buy"
"2019-08-05",180.729996,195.941136392329,0.0841650015436787,"Buy"
"2019-08-06",183.259995,195.154777900042,0.0649065984097727,"Buy"
"2019-08-07",184.25,194.173729829513,0.0538601347599092,"Buy"
"2019-08-08",188.259995,193.078574265882,0.0255953436410196,"Buy"
"2019-08-09",186.490005,192.006424965189,0.0295802446098337,"Buy"
"2019-08-12",184.350006,190.950427015954,0.0358037472261013,"Buy"
"2019-08-13",188.389999,189.895678942992,0.00799235602199777,"Hold"
"2019-08-14",182.759995,188.945182972277,0.0338432268630589,"Buy"
"2019-08-15",182.550003,188.01754188197,0.0299509109401135,"Buy"
"2019-08-16",185.479996,187.123829886375,0.00886259392832424,"Hold"
